priority,release_date,launch_price,brand,model_name,ram_gb,storage_gb,variant_name,platform,search_url,store_name,external_id,sku_text,product_title,product_url,region,regular_price,public_sale_price,gov_price,billion_subsidy_price,promotion_labels,promotion_stackable,in_stock,evidence_text_path,screenshot_path,reviewer,review_status
MEDIUM,2025-03-01,1099.00,vivo,vivo Y300i,8,128,8GB+128,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20Y300i%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2025-03-01,1099.00,vivo,vivo Y300i,8,128,8GB+128,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20Y300i%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2025-03-01,1599.00,vivo,vivo Y300i,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20Y300i%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2025-03-01,1499.00,vivo,vivo Y300i,8,256,8GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20Y300i%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2025-03-01,1599.00,vivo,vivo Y300i,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20Y300i%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2025-03-01,1499.00,vivo,vivo Y300i,8,256,8GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20Y300i%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2025-03-01,1599.00,vivo,vivo Y300i,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20Y300i%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2025-03-01,1499.00,vivo,vivo Y300i,8,256,8GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20Y300i%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2025-03-01,1799.00,vivo,vivo Y300i,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20Y300i%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2025-03-01,1799.00,vivo,vivo Y300i,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20Y300i%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2025-03-01,1799.00,vivo,vivo Y300i,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20Y300i%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-12-01,1399.00,vivo,vivo Y300,8,128,8GB+128,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20Y300%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-12-01,1399.00,vivo,vivo Y300,8,128,8GB+128,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20Y300%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-12-01,1399.00,vivo,vivo Y300,8,128,8GB+128,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20Y300%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-12-01,1799.00,vivo,vivo Y300,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20Y300%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-12-01,1599.00,vivo,vivo Y300,8,256,8GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20Y300%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-12-01,1799.00,vivo,vivo Y300,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20Y300%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-12-01,1599.00,vivo,vivo Y300,8,256,8GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20Y300%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-12-01,1799.00,vivo,vivo Y300,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20Y300%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-12-01,1599.00,vivo,vivo Y300,8,256,8GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20Y300%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-12-01,1999.00,vivo,vivo Y300,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20Y300%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-12-01,1999.00,vivo,vivo Y300,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20Y300%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-12-01,1999.00,vivo,vivo Y300,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20Y300%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-26,5499.00,华为,HUAWEI Mate 70,12,256,12GB+256GB,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-26,,华为,HUAWEI Mate 70,,256,256,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-26,5499.00,华为,HUAWEI Mate 70,12,256,12GB+256GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-26,,华为,HUAWEI Mate 70,,256,256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-26,5499.00,华为,HUAWEI Mate 70,12,256,12GB+256GB,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-26,,华为,HUAWEI Mate 70,,256,256,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-26,,华为,HUAWEI Mate 70,,512,512,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-26,,华为,HUAWEI Mate 70,,512,512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-26,,华为,HUAWEI Mate 70,,512,512,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-26,,华为,HUAWEI Mate 70,,1024,1TB,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-26,,华为,HUAWEI Mate 70,,1024,1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-26,,华为,HUAWEI Mate 70,,1024,1TB,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2399.00,vivo,iQOO Neo10,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%20Neo10%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2599.00,vivo,iQOO Neo10,16,256,16GB+256,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%20Neo10%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2399.00,vivo,iQOO Neo10,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%20Neo10%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2599.00,vivo,iQOO Neo10,16,256,16GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%20Neo10%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2399.00,vivo,iQOO Neo10,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%20Neo10%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2599.00,vivo,iQOO Neo10,16,256,16GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%20Neo10%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2799.00,vivo,iQOO Neo10,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%20Neo10%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3099.00,vivo,iQOO Neo10,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%20Neo10%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2799.00,vivo,iQOO Neo10,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%20Neo10%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3099.00,vivo,iQOO Neo10,16,512,16GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%20Neo10%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2799.00,vivo,iQOO Neo10,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%20Neo10%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3099.00,vivo,iQOO Neo10,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%20Neo10%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3599.00,vivo,iQOO Neo10,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%20Neo10%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3599.00,vivo,iQOO Neo10,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%20Neo10%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3599.00,vivo,iQOO Neo10,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%20Neo10%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3199.00,vivo,iQOO Neo10 Pro,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%20Neo10%20Pro%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3399.00,vivo,iQOO Neo10 Pro,16,256,16GB+256,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%20Neo10%20Pro%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3199.00,vivo,iQOO Neo10 Pro,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%20Neo10%20Pro%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3399.00,vivo,iQOO Neo10 Pro,16,256,16GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%20Neo10%20Pro%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3199.00,vivo,iQOO Neo10 Pro,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%20Neo10%20Pro%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3399.00,vivo,iQOO Neo10 Pro,16,256,16GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%20Neo10%20Pro%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3499.00,vivo,iQOO Neo10 Pro,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%20Neo10%20Pro%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3799.00,vivo,iQOO Neo10 Pro,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%20Neo10%20Pro%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3499.00,vivo,iQOO Neo10 Pro,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%20Neo10%20Pro%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3799.00,vivo,iQOO Neo10 Pro,16,512,16GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%20Neo10%20Pro%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3499.00,vivo,iQOO Neo10 Pro,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%20Neo10%20Pro%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,3799.00,vivo,iQOO Neo10 Pro,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%20Neo10%20Pro%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,4299.00,vivo,iQOO Neo10 Pro,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%20Neo10%20Pro%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,4299.00,vivo,iQOO Neo10 Pro,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%20Neo10%20Pro%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,4299.00,vivo,iQOO Neo10 Pro,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%20Neo10%20Pro%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2299.00,vivo,vivo S20,8,256,8GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S20%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2599.00,vivo,vivo S20,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S20%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2299.00,vivo,vivo S20,8,256,8GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20S20%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2599.00,vivo,vivo S20,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20S20%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2299.00,vivo,vivo S20,8,256,8GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20S20%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2599.00,vivo,vivo S20,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20S20%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2799.00,vivo,vivo S20,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S20%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2999.00,vivo,vivo S20,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S20%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2799.00,vivo,vivo S20,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20S20%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2999.00,vivo,vivo S20,16,512,16GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20S20%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2799.00,vivo,vivo S20,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20S20%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,2999.00,vivo,vivo S20,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20S20%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,,vivo,vivo S20 Pro,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S20%20Pro%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,,vivo,vivo S20 Pro,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20S20%20Pro%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,,vivo,vivo S20 Pro,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20S20%20Pro%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,,vivo,vivo S20 Pro,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S20%20Pro%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,,vivo,vivo S20 Pro,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S20%20Pro%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
MEDIUM,2024-11-01,,vivo,vivo S20 Pro,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20S20%20Pro%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
